artist,title,genre,cluster,track_index,nn_distance
carl_taylor,debbie_s_groove_robert_hood_remix,groovy_banger,4,839,8.402488340957197
mattei_omich,intermission_feat_desiree_renee_dub_mix,groovy_funk,4,840,7.709879056838574
low_steppa,roots_original_mix,tech_house_bouncy,4,841,1.609433469456785
low_steppa_dennis_quin,roots_original_mix,house_bouncy,4,842,8.015161771630025
fake_blood,fix_your_accent,classic_edm,4,843,8.200099075088422
low_steppa,the_heat,tech_house_groovy,4,844,7.812207176723469
stray_beast,the_resistor,tech_house_dark,4,845,8.310317551727982
eli_brown,blow_up_the_speakers,vibe_th_brown,4,846,7.899063686559933
kured,cha_cha,tech_house_tribal,4,847,8.196320890175599
steve_silk_hurley,jack_your_body_doorly_club_rub,deep_house_banger,4,848,8.5466063940099
dateless,vip_original_mix,bass_house_rolling,4,849,9.626702384901527
solardo,tango_wango_extended_mix,vibe_th_solardo,4,850,7.567179136580425
tiga,louder_than_a_bomb_dense_pika_remix,tech_house_dirty,4,851,8.436667362313234
david_penn_roland_clark,the_power_extended_mix,tech_house_soul,4,852,8.210347960245363
philip_z,wicked_world,chill_techno,4,853,8.645636456141737
mirko_meex,two_people,house_euphoric,4,854,9.516477751719215
solardo,it_s_here_original_club_mix,vibe_th_solardo,4,855,8.626861963662996
david_keno,check_your_body_original_mix,tech_house_rolling,4,856,7.892101040319924
run_dmc,it_s_like_that,classic_bangers,4,857,8.221878103167413
eats_everything,big_discs,tech_house_funky,4,858,8.887389052203226
a_s_i_am,saving_grace_feat_nicola_tate,house_pop,4,859,8.195809246861748
hot_since_82,evolve_or_die_original_mix,tech_house_euphoric,4,860,7.985872027641984
antoine_clamaran_agua_sin_gas,comin_original_mix,classic_dance,4,861,7.428793206979078
julian_the_angel,sambapiano,groovy_classic,4,862,9.787954028939978
alex_neuret,like_this,tech_house_bouncy,4,863,8.872301790609002
natema,everybody_does_original_mix,tech_house_dark,4,864,9.72664871426509
dom_dolla,san_frandisco_eli_brown_remix,vibe_th_brown,4,865,8.36692057274821
dino_maggiorana,aqua_original_mix,tech_house_rolling,4,866,9.155231241343357
siege_ft_dan_diamond,on_my_mind_original_mix,techno_energetic,4,867,8.987702602069302
raito,innersense,techno_wobble,4,868,9.780512927281988
brown_sneakers,preacher,groovy_tech,4,869,8.550135128582424
tuff_london,save_my_soul,tech_house_new,4,870,9.109792636664375
levi_petite,intense_original_mix,tech_house_groovy,4,871,9.40767483392487
alex_a,need_you,tech_house_groovy,4,872,9.446134418565338
marco_lys,the_story_continues,groovy_tech,4,873,10.268288021438543
lo_99_marshall_f,fallen_extended_mix,vibe_dh_demount,4,874,8.40218059154945
billy_kenny,the_grind_original_mix,vibe_th_brown,4,875,9.349277371223044
nhan_solo,jack_is_back_original_mix,house_dirty,4,876,9.32377591832792
idris_elba,make_it_bump_andrea_oliva_remix,techno_groovy,4,877,9.997180547291423
camelphat_riva_starr_ft_ursula_rucker,crystal_clear_original_mix,house_euphoric,4,878,10.341645097344092
maya_jane_coles,wonat_let_you_down_catz_n_dogz_remix,vibe_h_catz,4,879,9.767534773699206
mattei_omich_feat_steff,love_has_got_me_flying_extended_mix,house_chord,4,880,8.903678511559242
harry_romero,revolt,tech_house_tribal,4,881,9.480004102801672
the_golden_boy,pianoloco_original_mix,house_banger,4,882,11.083766292038005
ronnie_spiteri,broken_biscuits_original_mix,tech_house_euphoric,4,883,8.371031751933442
traumer,clementine,techno_bouncy,4,884,9.723451661963564
chocolate_puma,back_home_feat_colonel_red,classic_edm,4,885,9.590312253466367
hot_since_82,forty_shorty,tech_house_euphoric,4,886,10.460205105032957
ben_remember,the_unloved_mattei_omich_extended_mix,tech_house_new,4,887,11.090909783202692
tiger_stripes,tannhouser,house_euphoric,4,888,10.59896835475696
harry_romero,mood_vision_original_mix,house_rolling,4,889,9.945032474496884
secondcity,history_of_groove_technasia_remix,tech_house_groovy,4,890,10.843695432925113
alessio_cala,like_that,tech_house_bouncy,4,891,10.89807839896225
dj_disciple_roog_leon_benesty,rise_up_roog_leon_benesty_2k17_tribute,house_melodic,4,892,13.076015565459187
faithless,insomnia,classic_bangers,4,893,12.678022865403374
beico_mt93,let_there_be_dark,techno_banger,4,894,13.056091843397677
sis,trompeta,techno_banger,4,895,12.657942376626295
raumakustik,dem_a_pree_patrick_topping_remix,vibe_th_topping,4,896,10.691617861857988
the_egyptian_lover,keep_it_hot,bass_house_dark,32,897,8.395458985023827
inner_city,big_fun,house_chicago,32,898,7.426338440184531
pirupa,in_the_morning,techno_banger,32,899,7.4850467753186924
c_block,shake_dat_azz,tech_house_bouncy,32,900,7.749401975867291
maarten_van_der_vleuten,magick,tech_house_funky,32,901,9.501166881312207
lombard_street,make_it_perfect,garage,32,902,8.017718783914304
grey_area,afrodisiac,groovy_bouncy,32,903,7.659404261900312
mateo_matos,dancin,groovy_funk,32,904,7.141209021430942
ms_barbara_tucker,stop_playing_with_my_mind_feat_darryl_d_bonneau_whiplash_turner_vocal_mix,house_soul,32,905,8.323540015042111
disco_s_revenge_mole_hole_dirty_mix,gusto,groovy_disco,32,906,7.624574609176041
brame_hamo,roy_keane,vibe_g_swindle,32,907,6.538027646675594
mattei_omich,i_ll_house_u_feat_keyo_extended_mix,house_banger,32,908,7.637189177099763
barbara_tucker,i_get_lifted_armand_s_lift_me_up_mix,house_chicago,32,909,8.552725050444185
lodig_dibek,lap_am_erdem_tunakan_alpha_tracks_remix,house_chicago,32,910,7.5905402301348825
joey_negro_presents_doug_willis,risky_biznizz_joey_negro_bionic_house_mix,groovy_euphoric,32,911,7.343478445997808
soulsearcher,can_t_get_enough_vocal_club_mix,classic_groovy,32,912,7.856854900663091
m_s_presents_the_girl_next_door,salsoul_nugget_if_u_wanna_m_s_edit,groovy_disco,32,913,7.711590936189392
mineo,original_feat_audio_bullys,classic_edm,32,914,8.05154798138796
mella_dee,techno_disco_tool,groovy_euphoric,32,915,9.372591688881652
modjo,lady_hear_me_tonight,classic_cheese,32,916,8.73792588434015
crackazat,thank_you,groovy_soul,32,917,7.60471821787004
rui_da_silva_feat_cassandra,touch_me,classic_90s,32,918,7.221439494163326
daphni,tin,house_euphoric,32,919,9.07140596575694
lombard_street,flute_rhythm,deep_house_melodic,32,920,8.742880230504952
groove_motion,try_it_original_mix,groovy_funk,32,921,8.808636535137925
alaia,who_is_he_feat_kevin_haden,house_groovy,32,922,7.464507556711425
cajmere,let_me_be_92_mix,groovy_euphoric,32,923,8.964641025612698
david_penn,the_heat_extended_mix,groovy_tech,32,924,8.975013678346505
jansons,medicine,tech_house_new,32,925,8.168610230790334
catz_n_dogz,the_choice_feat_miss_bunty_miss_bunty_vocal_radio_version,vibe_h_catz,32,926,8.547051773107102
azealia_banks,anna_wintour,deep_house_banger,32,927,9.126653883748997
kollektiv_turmstrasse,freiflug,chill_groovy,32,928,10.229864925219339
simon_mattson,cool_mint,tech_house_groovy,32,929,8.424682108554256
the_mighty_dub_kats,magic_carpet_ride_son_of_wilmot_mix,classic_funky,32,930,10.221780367248378
kenny_dope,the_bomb,classic_groovy,32,931,8.652167375060785
southside_spinners,luvstruck_extended_version,classic_dance,32,932,10.023081735823268
nightcrawlers,push_the_feeling_on_the_dub_of_doom,classic_pop,32,933,10.113367461952404
mousse_t,horny_mousse_ts_extended_mix,vibe_g_mousse,32,934,7.569320526739494
dead_or_alive,you_spin_me_round_like_a_record,classic_80s,32,935,8.898159870197592
emf,unbelievable,classic_pop,32,936,10.267468548958425
wayward,shiva_brame_hamo_remix,techno_euphoric,32,937,9.181960239264798
disco_incorporated,lovely_vocal_mix,classic_disco,32,938,8.71890601504298
urban_blues_project_jay_williams,testify_mousse_t_s_test_a_dub,vibe_g_mousse,32,939,9.72409789175831
nicholas,catch_the_sun,house_groovy,32,940,9.505724337460988
demuir,yuh_chat_too_much_original_mix,groovy_house,32,941,9.483765577775278
dateless,ear_4_this_extended_mix,vibe_th_baker,32,942,9.647211409927362
kings_of_tomorrow,kot_anthem_soul_vision_remix,groovy_funk,32,943,11.604989089104961
cevin_fisher,you_got_me_burning_up_feat_loleatta_holloway_queen_st_orchestra_vocal_mix,groovy_tech,32,944,11.35358217785273
harvey_mason,groovin_you_12_version,groovy_disco,32,945,9.521465116693815
lcd_soundsystem,someone_great,chill_trippy,32,946,10.134226525920893
culture_beat,mr_vain,classic_cheese,32,947,9.574629393750001
david_morales,needin_u,classic_cheese,32,948,10.18549203360104
cece_peniston,finally,classic_cheese,32,949,11.784288684899247
fish_go_deep,the_cure_the_cause_dennis_ferrer_remix_feat_tracey_k,vibe_h_fishy,32,950,10.674124881719113
butch,dope_original_mix,groovy_euphoric,32,951,10.126449433246638
pele_shawnecy,better_for_my_brain,tech_house_dirty,32,952,9.912940601292123
metallic_seven,lick_my_ice_cream_new_yorker_mix,house_chord,32,953,10.854615051627489
dwayne_jensen,my_people_disco_nights_mix,groovy_disco,32,954,11.490521662435043
dj_koze,pick_up_12_extended_disco_version,groovy_euphoric,32,955,12.537723690375692
moderat,bad_kingdom_marcel_dettmann_remix,chill_euphoric,32,956,12.98695744888196
the_martinez_brothers,h_2_da_izzo_original_mix,house_euphoric,32,957,14.0029484260095
boris_dlugosch,keep_pushin_original_mix,groovy_banger,32,958,9.60150685405627
ann_nesby,can_i_get_a_witness_mousse_t_s_funk_2k_mix,vibe_g_mousse,32,959,11.147386646319763
tronik_youth_justin_e_planet_jumper,always_waxing_planet_jumper_remix,tech_house_groovy,32,960,12.284957516943164
hammer,love_somebody_the_hammer_hits_3,groovy_banger,32,961,12.999754759798542
jeff_mills,the_bells,techno_pop,32,962,12.678321211736954
bob_sinclar,vision_of_paradise,groovy_bouncy,32,963,15.202731823118096
strike,u_sure_do,classic_cheese,32,964,14.063196895278276
orbital,halcyon_on_on,chill_classic,27,965,9.183321133786292
grace,not_over_yet,classic_90s,27,966,8.935982281316605
the_shamen,ebeneezer_goode,classic_cheese,27,967,8.185101955261137
nomad,i_wanna_give_you_devotion,classic_90s,27,968,8.211793527295432
frantique_frantique,strut_your_funky_stuff_strut_your_funky_stuff,groovy_funk,27,969,4.927171942666731
frantique,strut_your_funky_stuff,classic_80s,27,970,6.837860063570231
t_ski_valley,catch_the_beat_dimi_s_mousse_t_s_old_school_mix,vibe_g_mousse,27,971,8.638321340180422
armand_van_helden,my_my_my,classic_edm,27,972,7.054290942116441
sandy_b,make_the_world_go_round_deep_dish_round_the_world_mix,groovy_classic,27,973,7.745232086306785
fatboy_slim,where_u_iz,groovy_bouncy,27,974,7.141377203389353
kelis_freejak,my_milkshake,tech_house_classic,27,975,7.162298001677452
basement_jaxx,jump_n_shout_feat_slarta_john,classic_dance,27,976,6.6900416816185135
art_of_tones,reprise_de_fonk_original_mix,house_euphoric,27,977,0.372529808410065
art_of_tones,reprise_de_fonk,groovy_funk,27,978,7.462331238506168
future_ft_pusha_t,move_that_dope_sleepy_tom_bootleg,tech_house_energetic,27,979,8.320280418329185
charles_j,do_you_want_original_mix,groovy_bouncy,27,980,7.33506499207492
the_tamperer,feel_it_feat_maya,classic_pop,27,981,4.991967669644456
tamperer_the_feat_maya,feel_it,classic_cheese,27,982,7.862743499535118
sub_sub,ain_t_no_love_ain_t_no_use_feat_melanie_williams,groovy_banger,27,983,4.262315950639099
dj_darth,sub_sub_ft_melanie_williams_ain_t_no_love_ain_t_no_use_dj_darth_extension,house_banger,27,984,7.15960395735088
basement_jaxx,do_your_thing,classic_naughties,27,985,6.722008856736481
basement_jaxx,jus_1_kiss,classic_dance,27,986,7.457285530605722
moloko,sing_it_back_boris_dlugosch_mix,classic_groovy,27,987,7.328127846441744
dennis_ferrer,church_lady,groovy_soul,27,988,8.071469413769062
gregory_porter,1960_what_opolopo_kick_bass_rerub,groovy_funk,27,989,7.75108366725154
armand_van_helden_feat_duane_harden,you_don_t_know_me,classic_dance,27,990,9.010218666109001
stacy_kidd_matthew_yates_ice_mike_l,music_for_you_mf,groovy_banger,27,991,8.059560748848309
daft_punk,human_after_all,classic_electronic,27,992,9.737996950975145
black_box,ride_on_time,classic_cheese,27,993,7.51469694705498
chaka_khan,i_m_every_woman,classic_disco,27,994,7.6420749132172485
sister_sledge,lost_in_music,classic_80s,27,995,7.293314339418445
tim_deluxe_feat_sam_obernik,it_just_won_t_do_fatboy_slim_edit,classic_bangers,27,996,8.258570261276143
chaka_kenn_tom_gianelli,black_wood,groovy_disco,27,997,7.730118998814169
prince_the_revolution,erotic_city_make_love_not_war_erotic_city_come_alive_extended_version,groovy_banger,27,998,7.388401472733948
michael_jackson,don_t_stop_til_you_get_enough,classic_disco,27,999,8.009247543698011
d_train,youre_the_one_for_me_dimitri_remix,groovy_soul,27,1000,7.939931541500757
room_5,make_luv_feat_oliver_cheatham,classic_pop,27,1001,6.908999150842742
chesus,special,groovy_banger,27,1002,8.424552354983563
funk_connection,the_hill_club_mix,groovy_funk,27,1003,9.296880599292704
madison_avenue,don_t_call_me_baby,classic_pop,27,1004,8.122912510585943
gary_caos,street_player_original_mix,vibe_g_block,27,1005,8.632050667035852
antoine_clamaran_agua_sin_gas,maghic_original_mix,groovy_banger,27,1006,9.13635268428447
todd_terry_martha_wash_jocelyn_brown,keep_on_jumpin_re_tide_disco_remix,groovy_bouncy,27,1007,8.310654059384934
steve_aoki,i_m_in_the_house_feat_zuper_blahq,classic_edm,27,1008,7.478564082371428
lock_n_load,blow_ya_mind,classic_oldskool,27,1009,8.69983244130579
david_morales_fe_juliet_roberts,needin_u_i_need_u,groovy_disco,27,1010,9.304882935112921
amira,walk_mousse_t_s_full_vocal,vibe_g_mousse,27,1011,8.47735104268995
boris_dlugosch_booom,hold_your_head_up_high_club_mix,vibe_g_mousse,27,1012,5.7765627974561
booom,hold_your_head_up_high,classic_funky,27,1013,8.705212420382125
the_trammps,disco_inferno,classic_disco,27,1014,7.856222278651158
ottawan,d_i_s_c_o,classic_disco,27,1015,9.079867349107932
the_chemical_brothers,hey_boy_hey_girl,vibe_e_chemical,27,1016,9.829954960823741
camisra,let_me_show_you,classic_bangers,27,1017,9.598438872618324
pizzaman,sex_on_the_streets,classic_bangers,27,1018,8.610454234050799
earth_wind_fire_feat_the_emotions,boogie_wonderland,classic_disco,27,1019,7.659773284925928
mousse_t,brother_on_the_run,vibe_g_mousse,27,1020,7.791357968791264
chic,le_freak,classic_disco,27,1021,6.86216930531516
dan_hartman,relight_my_fire,classic_disco,27,1022,9.44032061201812
chocolate,i_wanna_be_u,classic_bangers,27,1023,9.185891901694033
bizarre_inc,i_m_gonna_get_you_original_flavour_mix,classic_bangers,27,1024,8.553857618811461
ewan_mcgregor,choose_life,classic_90s,27,1025,8.020170395526739
the_chemical_brothers,out_of_control,vibe_e_chemical,27,1026,8.184042077128545
bloodhound_gang,the_bad_touch,classic_bangers,27,1027,8.917340873853016
jon_cutler,it_s_yours_feat_e_man,groovy_banger,27,1028,9.03423378396163
chic,everybody_dance,classic_80s,27,1029,8.957739326398567
sylvester,you_make_me_feel_mighty_real,groovy_banger,27,1030,8.394259583193554
bee_gees,stayin_alive,classic_groovy,27,1031,8.79475093917701
barry_white,you_re_the_first_the_last_my_everything,classic_disco,27,1032,8.349531104817913
the_human_league,don_t_you_want_me,classic_80s,27,1033,8.046214356496206
felix,don_t_you_want_me,classic_bangers,27,1034,9.44853227213374
vanderkraft,la_romance,groovy_jazz,27,1035,7.951889988487389
louie_vega,let_it_go_main_radio,groovy_soul,27,1036,8.61777183022843
deetron,glass,groovy_house,27,1037,8.71279590282057
ten_ven,turn_it_up,groovy_banger,27,1038,9.35972682890641
kink,raw_original_mix,vibe_h_kinky,27,1039,9.944675251522371
bomfunk_mc_s,freestyler_radio_edit,classic_pop,27,1040,9.74220356669379
jerzzey_boy,take_a_ride_original_mix,groovy_classic,27,1041,9.86883866649271
alex_virgo,ze_dance,groovy_bouncy,27,1042,9.296735747435866
first_choice,the_player_mousse_t_boris_dlugosch_classic_12,vibe_g_mousse,27,1043,8.972566055362982
aaron_smith,dancin_feat_luvli_jj_flores_steve_smooth_remix,house_funky,27,1044,10.719704822354192
remember_me_sure_is_pure_7_inch_edit,blue_boy,groovy_classic,27,1045,8.521761887773335
jazz_n_groove,do_ya_groove_mix,groovy_euphoric,27,1046,8.880122177189866
shakedown,at_night_shakedown_s_galactic_boogie,groovy_deep,27,1047,8.575303355746453
ultra_nat,free,classic_pop,27,1048,9.279561556511052
shakedown,at_night_kid_creme_club_edit,groovy_classic,27,1049,10.409106707103858
bob_sinclar,ultimate_funk,groovy_bouncy,27,1050,10.836649500223825
mousse_t,horny_98_extended_mix,groovy_classic,27,1051,10.454495552269613
motor_city_drum_ensemble,raw_cuts_2_original_mix,house_groovy,27,1052,9.687824531590506
gary_s_gang,let_s_lovedance_tonight_danny_krivit_re_edit_dk_re_edit,classic_funky,27,1053,10.135341185548716
big_moses_ft_kenny_bobien,brighter_days_mousse_t_s_fierce_vocal_mix,vibe_g_mousse,27,1054,8.386710596556624
boris_dlugosch_booom,keep_pushin,vibe_g_mousse,27,1055,12.247569554649674
donna_summer,i_feel_love,groovy_classic,27,1056,12.262813369194111
bob_sinclar,my_only_love,groovy_funk,27,1057,11.621958642540935
bob_sinclar,gym_tonic,groovy_banger,27,1058,14.685038142068318
the_original,da_bomb,classic_oldskool,27,1059,12.267252898851938
technohead,i_wanna_be_a_hippy,classic_cheese,27,1060,11.080568844656012
apollo_440,stop_the_rock,classic_bangers,27,1061,11.532808779107693
michael_jackson,wanna_be_startin_somethin,classic_80s,27,1062,14.130137399730735
gina_g,ooh_ah_just_a_little_bit,classic_cheese,27,1063,12.71699356054686
chicane,offshore,chill_classic,3,1064,9.727068179129914
the_original,i_luv_u_baby,classic_cheese,3,1065,8.666436796673201
pizzaman,happiness_original_mix,classic_oldskool,3,1066,8.793251038865437
billy_ocean,get_outta_my_dreams_get_into_my_car,classic_80s,3,1067,7.595675833213051
basement_jaxx,red_alert,classic_electronic,3,1068,7.293226227903321
basement_jaxx_feat_jc_chasez,plug_it_in,classic_electronic,3,1069,7.387160124052882
basement_jaxx,romeo,classic_naughties,3,1070,5.168978795498172
basement_jaxx_feat_kele_le_roc,romeo,classic_electronic,3,1071,7.876202692034009
rick_james,super_freak_part_1,classic_80s,3,1072,8.170170912352637
disclosure,holding_on_feat_gregory_porter,vibe_dh_disclosure,3,1073,8.647106943060429
fatboy_slim,wonderful_night_feat_lateef,classic_electronic,3,1074,8.630806090285054
4hero,hold_it_down_bugz_in_the_attic_s_cooperative_mix,groovy_funk,3,1075,8.250600722602833
livin_joy,don_t_stop_movin,classic_euphoric,3,1076,8.920522134898569
cheryl_lynn,got_to_be_real,classic_disco,3,1077,8.394491456615125
danny_l_harle,broken_flowers_dj_q_remix,garage,3,1078,9.307605332183394
architechs_feat_nana,body_groove,garage,3,1079,8.7431185159091
vertigo,twilight_zone,classic_oldskool,3,1080,8.518155357004
basement_jaxx,bingo_bango,classic_groovy,3,1081,8.888027159216922
basement_jaxx,u_don_t_know_me,classic_electronic,3,1082,9.093992876794045
fat_boy_slim,the_rockafeller_skank,classic_electronic,3,1083,8.516684671760226
the_chemical_brothers,k_d_b,vibe_e_chemical,3,1084,9.552516382098698
blackout,gotta_have_hope,classic_funky,3,1085,9.279680038538071
the_tamperer_ft_maya,feel_it,classic_pop,3,1086,8.297088909614704
de_lacy,hideaway_deep_dish_radio_edit,classic_groovy,3,1087,3.524661833990111
delacy,hideaway,house_euphoric,3,1088,8.869942668071507
basement_jaxx,rendez_vu,classic_naughties,3,1089,4.0294548357650415
basement_jaxx,rendez_vu,classic_electronic,3,1090,9.31797342454191
shaft_donna_canale,mucho_mambo_sway,classic_funky,3,1091,8.412577443010814
pnau,chameleon_pnau_x_mel_remix,house_pop,3,1092,9.77912034455809
the_prodigy,out_of_space,classic_bangers,3,1093,9.325753229011232
the_chemical_brothers,we_are_the_night,vibe_e_chemical,3,1094,10.483545602421387
groove_armada,superstylin,classic_pop,3,1095,9.377096337015335
dj_jean,the_launch,classic_bangers,3,1096,8.574405209300005
lee_walker_and_dj_deeon,freak_like_me_radio_edit,house_pop,3,1097,9.967920110312933
planet_funk,chase_the_sun,classic_euphoric,3,1098,9.5906835315034
alex_gaudino_ft_crystul_waters,destination_calabria,classic_edm,3,1099,10.743630993639123
everything_but_the_girl,missing_todd_terry_remix,chill_classic,3,1100,9.580125409130826
snap,rhythm_is_a_dancer,classic_cheese,3,1101,8.708928382782956
chumbawamba,tubthumping,classic_pop,3,1102,9.939511279448073
mc_hammer,u_can_t_touch_this,classic_cheese,3,1103,8.869203434406861
the_grid,swamp_thing,classic_cheese,3,1104,9.992307476821962
barbara_tucker,beautiful_people_club_mix,groovy_deep,3,1105,9.443804647560436
toyboy_robin,jaded,house_pop,3,1106,11.335579987956159
la_bouche,be_my_lover,classic_cheese,3,1107,11.392245575946465
bob_sinclar,world_hold_on,classic_pop,3,1108,10.776503546961157
scatman,scatman,classic_cheese,3,1109,10.28465817777891
reel_2_real,i_like_to_move_it,classic_cheese,3,1110,10.562702797976417
basement_jaxx,where_s_your_head_at,classic_electronic,3,1111,2.458172697014629
basement_jaxx,where_s_your_head_at,classic_naughties,3,1112,10.127865595627625
chemical_brothers_the,swoon_radio_edit,vibe_e_chemical,3,1113,10.627276237064489
heaven_17,temptation,classic_80s,3,1114,9.268868385537338
sister_sledge,we_are_family_sure_is_pure_remix_edit,classic_disco,3,1115,7.486158206970447
alex_party,don_t_give_me_your_life_classic_edit,classic_house,3,1116,9.685456485575552
robert_miles,children,classic_euphoric,3,1117,10.551186880698962
dario_g,sunchyme,classic_bangers,3,1118,11.489330745045445
basement_jaxx,red_alert,classic_naughties,3,1119,10.84135676773446
klubbheads,kickin_hard,classic_oldskool,3,1120,10.373682492317727
mousse_t,rock_the_mic_feat_taz_inaya_day,vibe_g_mousse,3,1121,3.0155516258813866
mousse_t,rock_the_mic_ft_inaya_day_taz,vibe_g_mousse,3,1122,11.265496094768947
alice_dj,better_off_alone,classic_90s,3,1123,11.528771290347114
chase_status,duppy_man_original_mix,drum_n_bass,3,1124,9.818031614549412
friend_within,lonely_original_mix,deep_house_melodic,3,1125,1.2767612046947985
friend_within,lonely,vibe_dh_demount,3,1126,11.533409092136145
blur,parklife,classic_pop,3,1127,11.045345459475294
the_good_men,give_it_up_original_mix,classic_edm,3,1128,11.884520042977494
daft_punk,robot_rock,classic_electronic,3,1129,12.274189525425628
audio_bullys,gimme_that_punk,classic_edm,3,1130,13.053044514125407
krystal_klear,entre_nous,house_chord,3,1131,11.513697410038144
supermode,tell_me_why,classic_dance,3,1132,12.89784407339012
dr_alban,it_s_my_life,classic_cheese,3,1133,12.744667608480656
paul_van_dyk,for_an_angel,classic_90s,3,1134,14.07094774216067
project_bassline,drop_the_pressure_jack_beats_rinsed_out_rave_remix,classic_edm,3,1135,12.608467712595129
fat_boy_slim,praise_you,chill_classic,18,1136,1.073552075444161
fatboy_slim,praise_you_full_version,classic_dance,18,1137,8.51695366035178
lionel_richie,all_night_long_all_night,classic_80s,18,1138,8.63320914789532
inner_city,good_life,classic_80s,18,1139,7.620114251345768
kool_the_gang,jungle_boogie,classic_disco,18,1140,6.9081565844859485
diana_ross,upside_down,classic_80s,18,1141,7.152778433111776
kool_the_gang,get_down_on_it,classic_80s,18,1142,6.869519664626606
rick_james,give_it_to_me_baby,classic_disco,18,1143,7.532878843752012
oliver_cheatham,get_down_saturday_night,classic_80s,18,1144,7.304072446744067
omar,tell_me,groovy_funk,18,1145,7.61902642044117
d_train,you_re_the_one_for_me,groovy_soul,18,1146,4.135956737385753
d_train,you_re_the_one_for_me_reprise,groovy_soul,18,1147,7.69746398469403
gwen_mccrae,all_this_love_that_i_m_giving,classic_80s,18,1148,9.365183760807314
grandmaster_flash_the_furious_five,the_message,classic_bangers,18,1149,7.661991887206207
kaytranada,10_feat_kali_uchis,electrionica,18,1150,8.477750581883637
potatohead_people,hidden_levels,groovy_funk,18,1151,9.082398977186978
the_whispers,and_the_beat_goes_on,groovy_disco,18,1152,7.9201685148930725
anita_ward,ring_my_bell,classic_disco,18,1153,9.015291400651318
chaka_khan,ain_t_nobody,classic_disco,18,1154,7.353956862803946
salt_n_pepa,none_of_your_business,classic_cheese,18,1155,8.93575239462934
indeep,last_night_a_d_j_saved_my_life,groovy_banger,18,1156,9.926425094867762
donna_summer,bad_girls,groovy_disco,18,1157,9.35614224012913
diana_ross,m_coming_out,classic_disco,18,1158,7.6585662468376166
sister_sledge,he_s_the_greatest_dancer,classic_disco,18,1159,7.463772731864001
the_jacksons,blame_it_on_the_boogie,classic_disco,18,1160,8.565327656154334
boney_m,daddy_cool,classic_disco,18,1161,9.24369078704032
moloko,the_time_is_now,classic_groovy,18,1162,9.085888345365417
marshall_jefferson,move_your_body_the_house_music_anthem,groovy_deep,18,1163,8.480447997485967
gusgus,arabian_horse,chill_trippy,18,1164,7.6850580397259725
full_crate,son_of_a_gun_feat_gia_koka_extended_mix,vibe_dh_disclosure,18,1165,8.202084312560814
stromae,alors_on_danse,classic_dance,18,1166,8.66485731029472
heatwave,boogie_nights,classic_disco,18,1167,8.385900208266134
bill_withers,lovely_day,classic_disco,18,1168,8.836490806848516
george_benson,give_me_the_night,groovy_soul,18,1169,8.405867656728914
basement_jaxx,magnificent_romeo,classic_naughties,18,1170,8.798455535515526
riton,money_feat_kah_lo_mr_eazi_davido,deep_house_pop,18,1171,9.17210767347273
omar,feeling_you_henrik_schwarz_remix,groovy_funk,18,1172,9.749912328090675
oni_ayhun,oar003_b_original_mix,chill_euphoric,18,1173,9.000476274127504
daft_punk,around_the_world,classic_electronic,18,1174,10.67652263347488
afro_medusa,pasilda,groovy_tribal,18,1175,10.104241919224183
tavares,heaven_must_be_missing_an_angel,classic_disco,18,1176,9.46695887515002
eurythmics,sweet_dreams_are_made_of_this,classic_bangers,18,1177,9.808116325092751
vaya_con_dios,something_s_got_a_hold_on_me,groovy_classic,18,1178,11.180380558335472
the_emotions,best_of_my_love,groovy_disco,18,1179,9.976794673267337
earth_wind_fire,september,classic_disco,18,1180,9.427369313791472
blondie,heart_of_glass,classic_groovy,18,1181,9.690932736065548
chemise,she_can_t_love_you,classic_disco,18,1182,9.381421675161533
cameo,word_up,classic_80s,18,1183,9.218629423354228
daniel_bedingfield,gotta_get_thru_this_original,garage,18,1184,9.17045491682456
prozak,dista,groovy_bouncy,18,1185,10.128972994772873
josh_wink,higher_state_of_consciousness_mix,classic_bangers,18,1186,10.951718981870691
fatboy_slim,weapon_of_choice_feat_bootsy_collins,classic_electronic,18,1187,10.875332489711754
rose_royce,car_wash,classic_disco,18,1188,10.8735188014815
jax_jones,you_don_t_know_me_feat_raye,deep_house_pop,18,1189,9.8726062299027
daft_punk,harder_better_faster_stronger,classic_electronic,18,1190,10.62977889073308
recloose,cardiology_isol_e_mix,electrionica,18,1191,11.013859206387455
hardrive,deep_inside,deep_house_banger,18,1192,10.521764294434627
crystal_waters,gypsy_woman,classic_groovy,18,1193,12.356798422670538
dusty_springfield,son_of_a_preacher_man,groovy_classic,18,1194,10.334602932041257
nancy_sinatra,these_boots_are_made_for_walkin,classic_pop,18,1195,12.815045834549036
rosie_gaines,closer_than_close_mentor_uk_mix,classic_pop,18,1196,10.579656306064251
chic,good_times,classic_disco,18,1197,11.480115142970554
terrence_parker,somethin_here_original_version,groovy_funk,18,1198,12.151032327197644
pete_heller,big_love_eat_me_edit,classic_groovy,18,1199,12.016568533845435
four_tet,pinnacles,chill_groovy,18,1200,11.273114628618783
rhythim_is_rhythim,strings_of_life,groovy_classic,18,1201,11.545292565469982
omar,best_by_far,groovy_euphoric,18,1202,11.258747419716386
m_beat,incredible,drum_n_bass,18,1203,13.315284709166631
daft_punk,voyager,classic_90s,18,1204,13.656259396656054
